Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
Islamabad,Pakistan,6/30/2021 4:21,33.665087,73.121219,82652,777,80924,951,"Islamabad, Pakistan",4119.064753,0.940086144
Khyber Pakhtunkhwa,Pakistan,6/30/2021 4:21,34.485332,72.09169,137951,4316,132087,1548,"Khyber Pakhtunkhwa, Pakistan",451.9520468,3.128647128
Punjab,Pakistan,6/30/2021 4:21,30.811346,72.139132,346180,10747,326994,8439,"Punjab, Pakistan",314.6734985,3.10445433
Sindh,Pakistan,6/30/2021 4:21,26.009446,68.776807,337052,5440,312337,19275,"Sindh, Pakistan",703.8625925,1.61399428
Azad Jammu and Kashmir,Pakistan,7/1/2021 4:21,34.027401,73.947253,20343,583,19307,453,"Azad Jammu and Kashmir, Pakistan",502.8716808,2.865850661
Balochistan,Pakistan,7/1/2021 4:21,28.328492,65.898403,27178,309,26170,699,"Balochistan, Pakistan",220.1644664,1.136949003
Gilgit-Baltistan,Pakistan,7/1/2021 4:21,35.792146,74.982138,6138,111,5735,292,"Gilgit-Baltistan, Pakistan",605.5738844,1.808406647
Islamabad,Pakistan,7/1/2021 4:21,33.665087,73.121219,82706,779,80955,972,"Islamabad, Pakistan",4121.75591,0.941890552
Khyber Pakhtunkhwa,Pakistan,7/1/2021 4:21,34.485332,72.09169,138068,4320,132249,1499,"Khyber Pakhtunkhwa, Pakistan",452.3353597,3.128893009
Punjab,Pakistan,7/1/2021 4:21,30.811346,72.139132,346301,10755,327168,8378,"Punjab, Pakistan",314.783486,3.105679741
Sindh,Pakistan,7/1/2021 4:21,26.009446,68.776807,337674,5464,312736,19474,"Sindh, Pakistan",705.1615094,1.618128728
Azad Jammu and Kashmir,Pakistan,7/2/2021 4:21,34.027401,73.947253,20405,583,19332,490,"Azad Jammu and Kashmir, Pakistan",504.4042986,2.857142857
Balochistan,Pakistan,7/2/2021 4:21,28.328492,65.898403,27242,309,26241,692,"Balochistan, Pakistan",220.6829197,1.134277953
Gilgit-Baltistan,Pakistan,7/2/2021 4:21,35.792146,74.982138,6239,111,5748,380,"Gilgit-Baltistan, Pakistan",615.5385247,1.779131271
Islamabad,Pakistan,7/2/2021 4:21,33.665087,73.121219,82779,779,80978,1022,"Islamabad, Pakistan",4125.393955,0.941059931
Khyber Pakhtunkhwa,Pakistan,7/2/2021 4:21,34.485332,72.09169,138179,4324,132333,1522,"Khyber Pakhtunkhwa, Pakistan",452.6990155,3.129274347
Punjab,Pakistan,7/2/2021 4:21,30.811346,72.139132,346454,10761,327422,8271,"Punjab, Pakistan",314.9225612,3.106040051
Sindh,Pakistan,7/2/2021 4:21,26.009446,68.776807,338387,5478,313376,19533,"Sindh, Pakistan",706.6504607,1.618856516
Azad Jammu and Kashmir,Pakistan,7/3/2021 4:21,34.027401,73.947253,20458,586,19366,506,"Azad Jammu and Kashmir, Pakistan",505.7144397,2.864405123
Balochistan,Pakistan,7/3/2021 4:21,28.328492,65.898403,27295,310,26297,688,"Balochistan, Pakistan",221.1122639,1.135739146
Gilgit-Baltistan,Pakistan,7/3/2021 4:21,35.792146,74.982138,6331,111,5763,457,"Gilgit-Baltistan, Pakistan",624.6152268,1.753277523
Islamabad,Pakistan,7/3/2021 4:21,33.665087,73.121219,82845,779,81014,1052,"Islamabad, Pakistan",4128.683147,0.940310218
Khyber Pakhtunkhwa,Pakistan,7/3/2021 4:21,34.485332,72.09169,138306,4329,132393,1584,"Khyber Pakhtunkhwa, Pakistan",453.1150901,3.130016051
Punjab,Pakistan,7/3/2021 4:21,30.811346,72.139132,346582,10767,327686,8129,"Punjab, Pakistan",315.0389117,3.106624118
Sindh,Pakistan,7/3/2021 4:21,26.009446,68.776807,339268,5497,313868,19903,"Sindh, Pakistan",708.4902449,1.620253015
Azad Jammu and Kashmir,Pakistan,7/4/2021 4:21,34.027401,73.947253,20505,586,19399,520,"Azad Jammu and Kashmir, Pakistan",506.8762629,2.857839551
Balochistan,Pakistan,7/4/2021 4:21,28.328492,65.898403,27387,312,26331,744,"Balochistan, Pakistan",221.8575407,1.13922664
Gilgit-Baltistan,Pakistan,7/4/2021 4:21,35.792146,74.982138,6394,111,5824,459,"Gilgit-Baltistan, Pakistan",630.8307945,1.736002502
Islamabad,Pakistan,7/4/2021 4:21,33.665087,73.121219,82916,779,81044,1093,"Islamabad, Pakistan",4132.22152,0.939505041
Khyber Pakhtunkhwa,Pakistan,7/4/2021 4:21,34.485332,72.09169,138421,4336,132494,1591,"Khyber Pakhtunkhwa, Pakistan",453.4918506,3.132472674
Punjab,Pakistan,7/4/2021 4:21,30.811346,72.139132,346728,10772,327753,8203,"Punjab, Pakistan",315.171624,3.106758035
Sindh,Pakistan,7/4/2021 4:21,26.009446,68.776807,339962,5512,314439,20011,"Sindh, Pakistan",709.9395187,1.621357681
Azad Jammu and Kashmir,Pakistan,7/5/2021 4:21,34.027401,73.947253,20558,588,19424,546,"Azad Jammu and Kashmir, Pakistan",508.1864039,2.860200409
Balochistan,Pakistan,7/5/2021 4:21,28.328492,65.898403,27419,312,26413,694,"Balochistan, Pakistan",222.1167674,1.137897079
Gilgit-Baltistan,Pakistan,7/5/2021 4:21,35.792146,74.982138,6427,111,5835,481,"Gilgit-Baltistan, Pakistan",634.0865681,1.727088844
Islamabad,Pakistan,7/5/2021 4:21,33.665087,73.121219,82969,780,81072,1117,"Islamabad, Pakistan",4134.862841,0.940110162
Khyber Pakhtunkhwa,Pakistan,7/5/2021 4:21,34.485332,72.09169,138533,4340,132618,1575,"Khyber Pakhtunkhwa, Pakistan",453.8587825,3.132827557
Punjab,Pakistan,7/5/2021 4:21,30.811346,72.139132,346852,10776,327976,8100,"Punjab, Pakistan",315.2843385,3.106800595
Sindh,Pakistan,7/5/2021 4:21,26.009446,68.776807,340902,5520,314596,20786,"Sindh, Pakistan",711.9025121,1.61923368
Azad Jammu and Kashmir,Pakistan,7/6/2021 4:21,34.027401,73.947253,20588,589,19462,537,"Azad Jammu and Kashmir, Pakistan",508.9279932,2.860889839
Balochistan,Pakistan,7/6/2021 4:21,28.328492,65.898403,27445,315,26517,613,"Balochistan, Pakistan",222.327389,1.147750046
Gilgit-Baltistan,Pakistan,7/6/2021 4:21,35.792146,74.982138,6504,111,5843,550,"Gilgit-Baltistan, Pakistan",641.6833731,1.706642066
Islamabad,Pakistan,7/6/2021 4:21,33.665087,73.121219,83048,780,81123,1145,"Islamabad, Pakistan",4138.799904,0.939215875
Khyber Pakhtunkhwa,Pakistan,7/6/2021 4:21,34.485332,72.09169,138616,4343,132683,1590,"Khyber Pakhtunkhwa, Pakistan",454.1307053,3.133115946
Punjab,Pakistan,7/6/2021 4:21,30.811346,72.139132,347014,10786,328083,8145,"Punjab, Pakistan",315.4315945,3.108231945
Sindh,Pakistan,7/6/2021 4:21,26.009446,68.776807,341275,5528,314937,20810,"Sindh, Pakistan",712.6814445,1.619808073
Azad Jammu and Kashmir,Pakistan,7/7/2021 4:21,34.027401,73.947253,20641,589,19502,550,"Azad Jammu and Kashmir, Pakistan",510.2381342,2.853543917
Balochistan,Pakistan,7/7/2021 4:21,28.328492,65.898403,27502,315,26568,619,"Balochistan, Pakistan",222.7891366,1.145371246
Gilgit-Baltistan,Pakistan,7/7/2021 4:21,35.792146,74.982138,6574,111,5851,612,"Gilgit-Baltistan, Pakistan",648.5895594,1.688469729
Islamabad,Pakistan,7/7/2021 4:21,33.665087,73.121219,83155,781,81152,1222,"Islamabad, Pakistan",4144.132381,0.939209909
Khyber Pakhtunkhwa,Pakistan,7/7/2021 4:21,34.485332,72.09169,138727,4346,132840,1541,"Khyber Pakhtunkhwa, Pakistan",454.4943611,3.132771559
Punjab,Pakistan,7/7/2021 4:21,30.811346,72.139132,347180,10791,328234,8155,"Punjab, Pakistan",315.5824866,3.108185955
Sindh,Pakistan,7/7/2021 4:21,26.009446,68.776807,342228,5536,315378,21314,"Sindh, Pakistan",714.6715857,1.617635027
Azad Jammu and Kashmir,Pakistan,7/8/2021 4:21,34.027401,73.947253,20728,590,19543,595,"Azad Jammu and Kashmir, Pakistan",512.3887431,2.846391355
Balochistan,Pakistan,7/8/2021 4:21,28.328492,65.898403,27502,315,26568,619,"Balochistan, Pakistan",222.7891366,1.145371246
Gilgit-Baltistan,Pakistan,7/8/2021 4:21,35.792146,74.982138,6639,111,6040,488,"Gilgit-Baltistan, Pakistan",655.0024468,1.671938545
Islamabad,Pakistan,7/8/2021 4:21,33.665087,73.121219,83259,781,81170,1308,"Islamabad, Pakistan",4149.31535,0.938036729
Khyber Pakhtunkhwa,Pakistan,7/8/2021 4:21,34.485332,72.09169,138855,4346,133004,1505,"Khyber Pakhtunkhwa, Pakistan",454.9137119,3.129883692
Punjab,Pakistan,7/8/2021 4:21,30.811346,72.139132,347347,10798,328401,8148,"Punjab, Pakistan",315.7342876,3.108706855
Sindh,Pakistan,7/8/2021 4:21,26.009446,68.776807,343303,5552,315883,21868,"Sindh, Pakistan",716.9164983,1.61723026
Azad Jammu and Kashmir,Pakistan,7/9/2021 4:21,34.027401,73.947253,20811,591,19590,630,"Azad Jammu and Kashmir, Pakistan",514.4404734,2.839844313
Balochistan,Pakistan,7/9/2021 4:21,28.328492,65.898403,27781,317,26664,800,"Balochistan, Pakistan",225.0492693,1.141067636
Gilgit-Baltistan,Pakistan,7/9/2021 4:21,35.792146,74.982138,6700,111,6099,490,"Gilgit-Baltistan, Pakistan",661.0206949,1.656716418
Islamabad,Pakistan,7/9/2021 4:21,33.665087,73.121219,83400,782,81210,1408,"Islamabad, Pakistan",4156.342259,0.93764988
Khyber Pakhtunkhwa,Pakistan,7/9/2021 4:21,34.485332,72.09169,139008,4348,133102,1558,"Khyber Pakhtunkhwa, Pakistan",455.4149671,3.127877532
Punjab,Pakistan,7/9/2021 4:21,30.811346,72.139132,347553,10805,328437,8311,"Punjab, Pakistan",315.9215391,3.108878358
Sindh,Pakistan,7/9/2021 4:21,26.009446,68.776807,344223,5566,316281,22376,"Sindh, Pakistan",718.8377258,1.616975042
Azad Jammu and Kashmir,Pakistan,7/10/2021 4:21,34.027401,73.947253,20935,594,19625,716,"Azad Jammu and Kashmir, Pakistan",517.505709,2.837353714
Balochistan,Pakistan,7/10/2021 4:21,28.328492,65.898403,27863,317,26751,795,"Balochistan, Pakistan",225.7135377,1.137709507
Gilgit-Baltistan,Pakistan,7/10/2021 4:21,35.792146,74.982138,6769,111,6099,559,"Gilgit-Baltistan, Pakistan",667.8282214,1.639828631
Islamabad,Pakistan,7/10/2021 4:21,33.665087,73.121219,83513,782,81247,1484,"Islamabad, Pakistan",4161.973754,0.936381162
Khyber Pakhtunkhwa,Pakistan,7/10/2021 4:21,34.485332,72.09169,139162,4353,133159,1650,"Khyber Pakhtunkhwa, Pakistan",455.9194985,3.128009083
Punjab,Pakistan,7/10/2021 4:21,30.811346,72.139132,347793,10815,328554,8424,"Punjab, Pakistan",316.1396963,3.109608301
Sindh,Pakistan,7/10/2021 4:21,26.009446,68.776807,345269,5583,316860,22826,"Sindh, Pakistan",721.022078,1.617000078
Azad Jammu and Kashmir,Pakistan,7/11/2021 4:21,34.027401,73.947253,21067,594,19657,816,"Azad Jammu and Kashmir, Pakistan",520.7687018,2.81957564
Balochistan,Pakistan,7/11/2021 4:21,28.328492,65.898403,27961,317,26769,875,"Balochistan, Pakistan",226.5074194,1.13372197
Gilgit-Baltistan,Pakistan,7/11/2021 4:21,35.792146,74.982138,6851,111,6101,639,"Gilgit-Baltistan, Pakistan",675.9183255,1.62020143
Islamabad,Pakistan,7/11/2021 4:21,33.665087,73.121219,83647,783,81278,1586,"Islamabad, Pakistan",4168.65181,0.936076608
Khyber Pakhtunkhwa,Pakistan,7/11/2021 4:21,34.485332,72.09169,139313,4359,133220,1734,"Khyber Pakhtunkhwa, Pakistan",456.4142014,3.128925513
Punjab,Pakistan,7/11/2021 4:21,30.811346,72.139132,348085,10819,328767,8499,"Punjab, Pakistan",316.4051208,3.108148872
Sindh,Pakistan,7/11/2021 4:21,26.009446,68.776807,346360,5599,317411,23350,"Sindh, Pakistan",723.3004033,1.616526158
Azad Jammu and Kashmir,Pakistan,7/12/2021 4:21,34.027401,73.947253,21180,594,19700,886,"Azad Jammu and Kashmir, Pakistan",523.5620213,2.804532578
Balochistan,Pakistan,7/12/2021 4:21,28.328492,65.898403,27994,317,26834,843,"Balochistan, Pakistan",226.7747469,1.132385511
Gilgit-Baltistan,Pakistan,7/12/2021 4:21,35.792146,74.982138,6904,111,6189,604,"Gilgit-Baltistan, Pakistan",681.1472951,1.607763615
Islamabad,Pakistan,7/12/2021 4:21,33.665087,73.121219,83764,784,81324,1656,"Islamabad, Pakistan",4174.48265,0.935962944
Khyber Pakhtunkhwa,Pakistan,7/12/2021 4:21,34.485332,72.09169,139463,4362,133321,1780,"Khyber Pakhtunkhwa, Pakistan",456.9056281,3.127711293
Punjab,Pakistan,7/12/2021 4:21,30.811346,72.139132,348309,10822,328838,8649,"Punjab, Pakistan",316.6087341,3.107011303
Sindh,Pakistan,7/12/2021 4:21,26.009446,68.776807,347478,5607,317667,24204,"Sindh, Pakistan",725.6351124,1.613627338
Azad Jammu and Kashmir,Pakistan,7/13/2021 4:21,34.027401,73.947253,21256,595,19737,924,"Azad Jammu and Kashmir, Pakistan",525.4407141,2.799209635
Balochistan,Pakistan,7/13/2021 4:21,28.328492,65.898403,28321,317,27078,926,"Balochistan, Pakistan",229.4237196,1.119310759
Gilgit-Baltistan,Pakistan,7/13/2021 4:21,35.792146,74.982138,6972,111,6215,646,"Gilgit-Baltistan, Pakistan",687.8561619,1.592082616
Islamabad,Pakistan,7/13/2021 4:21,33.665087,73.121219,83831,785,81393,1653,"Islamabad, Pakistan",4177.821678,0.936407773
Khyber Pakhtunkhwa,Pakistan,7/13/2021 4:21,34.485332,72.09169,139593,4365,133372,1856,"Khyber Pakhtunkhwa, Pakistan",457.3315313,3.126947626
Punjab,Pakistan,7/13/2021 4:21,30.811346,72.139132,348509,10832,328969,8708,"Punjab, Pakistan",316.7905317,3.108097639
Sindh,Pakistan,7/13/2021 4:21,26.009446,68.776807,348385,5613,317841,24931,"Sindh, Pakistan",727.5291922,1.611148586
Azad Jammu and Kashmir,Pakistan,7/14/2021 4:21,34.027401,73.947253,21392,595,19779,1018,"Azad Jammu and Kashmir, Pakistan",528.8025855,2.781413613
Balochistan,Pakistan,7/14/2021 4:21,28.328492,65.898403,28434,317,26948,1169,"Balochistan, Pakistan",230.3391139,1.114862489
Gilgit-Baltistan,Pakistan,7/14/2021 4:21,35.792146,74.982138,7044,113,6255,676,"Gilgit-Baltistan, Pakistan",694.9596679,1.604202158
Islamabad,Pakistan,7/14/2021 4:21,33.665087,73.121219,83956,786,81451,1719,"Islamabad, Pakistan",4184.051208,0.936204679
Khyber Pakhtunkhwa,Pakistan,7/14/2021 4:21,34.485332,72.09169,139710,4371,133522,1817,"Khyber Pakhtunkhwa, Pakistan",457.7148441,3.128623577
Punjab,Pakistan,7/14/2021 4:21,30.811346,72.139132,348725,10839,329012,8874,"Punjab, Pakistan",316.9868732,3.108179798
Sindh,Pakistan,7/14/2021 4:21,26.009446,68.776807,349586,5621,318376,25589,"Sindh, Pakistan",730.0372294,1.607901918
Azad Jammu and Kashmir,Pakistan,7/15/2021 4:21,34.027401,73.947253,21481,596,19825,1060,"Azad Jammu and Kashmir, Pakistan",531.0026336,2.774544947
Balochistan,Pakistan,7/15/2021 4:21,28.328492,65.898403,28588,317,27032,1239,"Balochistan, Pakistan",231.5866423,1.108856863
Gilgit-Baltistan,Pakistan,7/15/2021 4:21,35.792146,74.982138,7163,113,6273,777,"Gilgit-Baltistan, Pakistan",706.7001847,1.577551305
Islamabad,Pakistan,7/15/2021 4:21,33.665087,73.121219,84083,787,81508,1788,"Islamabad, Pakistan",4190.38041,0.935979925
Khyber Pakhtunkhwa,Pakistan,7/15/2021 4:21,34.485332,72.09169,139960,4377,133736,1847,"Khyber Pakhtunkhwa, Pakistan",458.5338887,3.127322092
Punjab,Pakistan,7/15/2021 4:21,30.811346,72.139132,349111,10852,329203,9056,"Punjab, Pakistan",317.3377426,3.108466935
Sindh,Pakistan,7/15/2021 4:21,26.009446,68.776807,351006,5647,318796,26563,"Sindh, Pakistan",733.0026024,1.608804408
Azad Jammu and Kashmir,Pakistan,7/16/2021 4:21,34.027401,73.947253,21632,597,19859,1176,"Azad Jammu and Kashmir, Pakistan",534.7352996,2.759800296
Balochistan,Pakistan,7/16/2021 4:21,28.328492,65.898403,28704,318,27082,1304,"Balochistan, Pakistan",232.5263391,1.107859532
Gilgit-Baltistan,Pakistan,7/16/2021 4:21,35.792146,74.982138,7210,113,6293,804,"Gilgit-Baltistan, Pakistan",711.3371955,1.567267684
Islamabad,Pakistan,7/16/2021 4:21,33.665087,73.121219,84266,787,81570,1909,"Islamabad, Pakistan",4199.500442,0.933947262
Khyber Pakhtunkhwa,Pakistan,7/16/2021 4:21,34.485332,72.09169,139960,4377,133736,1847,"Khyber Pakhtunkhwa, Pakistan",458.5338887,3.127322092
Punjab,Pakistan,7/16/2021 4:21,30.811346,72.139132,349475,10856,329344,9275,"Punjab, Pakistan",317.6686142,3.106373846
Sindh,Pakistan,7/16/2021 4:21,26.009446,68.776807,352472,5672,319445,27355,"Sindh, Pakistan",736.0640367,1.609205838
Azad Jammu and Kashmir,Pakistan,7/17/2021 4:22,34.027401,73.947253,21811,598,19912,1301,"Azad Jammu and Kashmir, Pakistan",539.1601155,2.741735821
Balochistan,Pakistan,7/17/2021 4:22,28.328492,65.898403,28884,319,27153,1412,"Balochistan, Pakistan",233.9844892,1.104417671
Gilgit-Baltistan,Pakistan,7/17/2021 4:22,35.792146,74.982138,7288,114,6315,859,"Gilgit-Baltistan, Pakistan",719.0326603,1.564215148
Islamabad,Pakistan,7/17/2021 4:22,33.665087,73.121219,84399,787,81671,1941,"Islamabad, Pakistan",4206.128661,0.932475503
Khyber Pakhtunkhwa,Pakistan,7/17/2021 4:22,34.485332,72.09169,140293,4380,133974,1939,"Khyber Pakhtunkhwa, Pakistan",459.624856,3.12203745
Punjab,Pakistan,7/17/2021 4:22,30.811346,72.139132,349890,10865,329478,9547,"Punjab, Pakistan",318.0458443,3.105261654
Sindh,Pakistan,7/17/2021 4:22,26.009446,68.776807,354103,5697,319826,28580,"Sindh, Pakistan",739.470039,1.608853921
Azad Jammu and Kashmir,Pakistan,7/18/2021 4:22,34.027401,73.947253,21989,601,19952,1436,"Azad Jammu and Kashmir, Pakistan",543.5602119,2.733184774
Balochistan,Pakistan,7/18/2021 4:22,28.328492,65.898403,29080,319,27190,1571,"Balochistan, Pakistan",235.5722526,1.096973865
Gilgit-Baltistan,Pakistan,7/18/2021 4:22,35.792146,74.982138,7362,116,6355,891,"Gilgit-Baltistan, Pakistan",726.3334859,1.575658788
Islamabad,Pakistan,7/18/2021 4:22,33.665087,73.121219,84563,787,81780,1996,"Islamabad, Pakistan",4214.301804,0.930667077
Khyber Pakhtunkhwa,Pakistan,7/18/2021 4:22,34.485332,72.09169,140560,4385,134044,2131,"Khyber Pakhtunkhwa, Pakistan",460.4995955,3.1196642
Punjab,Pakistan,7/18/2021 4:22,30.811346,72.139132,350259,10871,329627,9761,"Punjab, Pakistan",318.3812609,3.10370326
Sindh,Pakistan,7/18/2021 4:22,26.009446,68.776807,355462,5702,320215,29545,"Sindh, Pakistan",742.3080262,1.604109581
Azad Jammu and Kashmir,Pakistan,7/19/2021 4:21,34.027401,73.947253,22116,601,19995,1520,"Azad Jammu and Kashmir, Pakistan",546.6996064,2.7174896
Balochistan,Pakistan,7/19/2021 4:21,28.328492,65.898403,29110,319,27261,1530,"Balochistan, Pakistan",235.8152777,1.095843353
Gilgit-Baltistan,Pakistan,7/19/2021 4:21,35.792146,74.982138,7414,117,6432,865,"Gilgit-Baltistan, Pakistan",731.4637958,1.578095495
Islamabad,Pakistan,7/19/2021 4:21,33.665087,73.121219,84722,787,81878,2057,"Islamabad, Pakistan",4222.225766,0.928920469
Khyber Pakhtunkhwa,Pakistan,7/19/2021 4:21,34.485332,72.09169,140818,4386,134144,2288,"Khyber Pakhtunkhwa, Pakistan",461.3448495,3.114658637
Punjab,Pakistan,7/19/2021 4:21,30.811346,72.139132,350618,10881,329756,9981,"Punjab, Pakistan",318.7075876,3.103377465
Sindh,Pakistan,7/19/2021 4:21,26.009446,68.776807,356929,5720,320600,30609,"Sindh, Pakistan",745.3715488,1.602559613
Azad Jammu and Kashmir,Pakistan,7/20/2021 4:21,34.027401,73.947253,22192,602,20058,1532,"Azad Jammu and Kashmir, Pakistan",548.5782992,2.712689257
Balochistan,Pakistan,7/20/2021 4:21,28.328492,65.898403,29190,319,27340,1531,"Balochistan, Pakistan",236.4633444,1.092840014
Gilgit-Baltistan,Pakistan,7/20/2021 4:21,35.792146,74.982138,7510,120,6510,880,"Gilgit-Baltistan, Pakistan",740.9351371,1.597869507
Islamabad,Pakistan,7/20/2021 4:21,33.665087,73.121219,84842,787,81934,2121,"Islamabad, Pakistan",4228.206115,0.92760661
Khyber Pakhtunkhwa,Pakistan,7/20/2021 4:21,34.485332,72.09169,140962,4391,134285,2286,"Khyber Pakhtunkhwa, Pakistan",461.8166191,3.115023907
Punjab,Pakistan,7/20/2021 4:21,30.811346,72.139132,351000,10892,329875,10233,"Punjab, Pakistan",319.0548211,3.103133903
Sindh,Pakistan,7/20/2021 4:21,26.009446,68.776807,358176,5737,321093,31346,"Sindh, Pakistan",747.9756474,1.601726526
Azad Jammu and Kashmir,Pakistan,7/21/2021 4:21,34.027401,73.947253,22339,605,20117,1617,"Azad Jammu and Kashmir, Pakistan",552.2120866,2.708268051
Balochistan,Pakistan,7/21/2021 4:21,28.328492,65.898403,29242,320,27412,1510,"Balochistan, Pakistan",236.8845877,1.094316394
Gilgit-Baltistan,Pakistan,7/21/2021 4:21,35.792146,74.982138,7535,122,6607,806,"Gilgit-Baltistan, Pakistan",743.4016322,1.619110816
Islamabad,Pakistan,7/21/2021 4:21,33.665087,73.121219,85028,788,82030,2210,"Islamabad, Pakistan",4237.475655,0.92675354
Khyber Pakhtunkhwa,Pakistan,7/21/2021 4:21,34.485332,72.09169,141138,4397,134433,2308,"Khyber Pakhtunkhwa, Pakistan",462.3932265,3.115390611
Punjab,Pakistan,7/21/2021 4:21,30.811346,72.139132,351345,10900,330004,10441,"Punjab, Pakistan",319.368422,3.102363773
Sindh,Pakistan,7/21/2021 4:21,26.009446,68.776807,359824,5756,321431,32637,"Sindh, Pakistan",751.4171507,1.59967095
Azad Jammu and Kashmir,Pakistan,7/22/2021 4:21,34.027401,73.947253,22538,606,20173,1759,"Azad Jammu and Kashmir, Pakistan",557.1312954,2.688792262
Balochistan,Pakistan,7/22/2021 4:21,28.328492,65.898403,29301,320,27500,1481,"Balochistan, Pakistan",237.3625369,1.092112897
Gilgit-Baltistan,Pakistan,7/22/2021 4:21,35.792146,74.982138,7551,122,6607,822,"Gilgit-Baltistan, Pakistan",744.9801891,1.615680042
Islamabad,Pakistan,7/22/2021 4:21,33.665087,73.121219,85179,788,82085,2306,"Islamabad, Pakistan",4245.000927,0.925110649
Khyber Pakhtunkhwa,Pakistan,7/22/2021 4:21,34.485332,72.09169,141288,4402,134499,2387,"Khyber Pakhtunkhwa, Pakistan",462.8846532,3.115621992
Punjab,Pakistan,7/22/2021 4:21,30.811346,72.139132,351592,10906,330288,10398,"Punjab, Pakistan",319.592942,3.101890828
Sindh,Pakistan,7/22/2021 4:21,26.009446,68.776807,361160,5784,321777,33599,"Sindh, Pakistan",754.2071072,1.601506258
Azad Jammu and Kashmir,Pakistan,7/23/2021 4:21,34.027401,73.947253,22592,608,20246,1738,"Azad Jammu and Kashmir, Pakistan",558.4661561,2.69121813
Balochistan,Pakistan,7/23/2021 4:21,28.328492,65.898403,29357,321,27631,1405,"Balochistan, Pakistan",237.8161837,1.093435978
Gilgit-Baltistan,Pakistan,7/23/2021 4:21,35.792146,74.982138,7607,122,6640,845,"Gilgit-Baltistan, Pakistan",750.5051382,1.603785987
Islamabad,Pakistan,7/23/2021 4:21,33.665087,73.121219,85230,789,82176,2265,"Islamabad, Pakistan",4247.542575,0.925730377
